ReturnID,ReturnDate,Quantity,ReturnReason,RefundAmount,ReturnType,ProcessedBy,Status
2836,2026-05-28,1,Customer Changed Mind,20876.01,Refund,39,Pending
2837,2024-11-28,2,Defective Product,20394.98,Exchange,438,Pending
2838,2024-07-21,1,Damaged Product,9504.75,Replacement,42,Approved
2839,2024-10-29,5,Late Delivery,2014.44,Refund,209,Completed
2840,2024-02-26,5,Quality Issue,5058.31,Refund,211,Completed
2841,2026-05-09,1,Wrong Item,18303.41,Refund,9,Completed
2842,2025-10-05,4,Wrong Item,11178.83,Refund,366,Completed
2843,2024-06-26,2,Customer Changed Mind,18205.33,Refund,67,Completed
2844,2025-04-21,3,Customer Changed Mind,682.67,Replacement,252,Completed
2845,2024-10-27,4,Incorrect Size,23086.16,Exchange,290,Completed
2846,2024-09-18,5,Customer Changed Mind,1856.49,Refund,480,Completed
2847,2023-10-21,5,Missing Parts,6717.42,Refund,233,Approved
2848,2025-11-29,2,Wrong Item,23863.99,Replacement,88,Approved
2849,2026-01-23,4,Quality Issue,2896.09,Refund,6,Approved
2850,2024-04-16,2,Damaged Product,17015.21,Refund,195,Approved
2851,2026-03-17,4,Quality Issue,6101.73,Replacement,68,Completed
2852,2026-06-07,5,Defective Product,14421.2,Refund,112,Completed
2853,2025-05-12,5,Wrong Item,7558.86,Refund,493,Approved
2854,2025-11-28,5,Damaged Product,8210.96,Refund,262,Pending
2855,2025-08-26,1,Wrong Item,10892.76,Refund,232,Approved
2856,2023-09-29,3,Defective Product,20833.61,Refund,475,Approved
2857,2025-01-04,4,Defective Product,18574.73,Refund,469,Approved
2858,2026-04-13,1,Quality Issue,20882.15,Exchange,458,Completed
2859,2026-05-26,5,Damaged Product,20717.61,Refund,266,Completed
2860,2025-03-02,4,Quality Issue,4456.17,Replacement,252,Completed
2861,2025-10-10,5,Customer Changed Mind,11060.69,Exchange,119,Completed
2862,2024-11-25,5,Damaged Product,6227.13,Refund,279,Completed
2863,2026-07-04,3,Defective Product,10328.94,Refund,231,Completed
2864,2025-04-25,1,Late Delivery,12422.09,Refund,326,Completed
2865,2025-04-13,1,Late Delivery,11448.63,Refund,481,Completed
2866,2024-03-06,4,Customer Changed Mind,13053.28,Exchange,8,Rejected
2867,2024-10-26,1,Damaged Product,9527.7,Replacement,88,Approved
2868,2025-02-22,3,Damaged Product,8331.69,Exchange,348,Completed
2869,2024-04-29,3,Defective Product,567.84,Exchange,480,Approved
2870,2025-10-31,3,Damaged Product,10242.38,Refund,334,Completed
2871,2025-07-23,2,Quality Issue,2004.28,Refund,204,Completed
2872,2024-07-27,5,Quality Issue,23881.3,Refund,350,Approved
2873,2024-07-03,4,Quality Issue,15661.24,Replacement,445,Pending
2874,2024-10-28,2,Incorrect Size,3346.48,Exchange,409,Pending
2875,2024-02-28,5,Wrong Item,17356.47,Replacement,222,Completed
2876,2025-07-07,5,Wrong Item,17975.43,Exchange,332,Approved
2877,2023-10-16,5,Late Delivery,8575.48,Refund,323,Pending
2878,2025-12-08,1,Defective Product,7232.44,Refund,235,Completed
2879,2025-04-20,1,Defective Product,17442.95,Refund,92,Approved
2880,2025-04-26,5,Defective Product,10161.0,Refund,394,Completed
2881,2025-11-30,2,Quality Issue,850.2,Refund,400,Pending
2882,2025-10-19,5,Quality Issue,1774.33,Exchange,254,Completed
2883,2024-02-12,4,Damaged Product,9734.97,Replacement,469,Completed
2884,2025-03-13,4,Damaged Product,18019.79,Replacement,164,Completed
2885,2024-07-30,2,Late Delivery,12448.9,Replacement,273,Approved
2886,2024-08-18,5,Quality Issue,216.23,Replacement,406,Approved
2887,2024-05-29,1,Customer Changed Mind,17448.44,Replacement,445,Rejected
2888,2024-12-13,4,Quality Issue,9647.29,Replacement,292,Pending
2889,2026-04-18,1,Customer Changed Mind,4364.41,Refund,383,Approved
2890,2023-11-18,3,Damaged Product,6854.4,Refund,236,Completed
2891,2025-06-16,2,Customer Changed Mind,3680.78,Replacement,96,Completed
2892,2025-02-14,2,Late Delivery,17151.43,Replacement,405,Rejected
2893,2023-12-09,2,Damaged Product,21684.04,Exchange,473,Completed
2894,2025-10-28,1,Damaged Product,8636.61,Refund,349,Completed
2895,2024-05-09,2,Defective Product,13419.4,Exchange,248,Approved
2896,2023-10-07,3,Missing Parts,9849.1,Refund,485,Completed
2897,2024-09-08,2,Quality Issue,8714.46,Replacement,53,Approved
2898,2025-02-23,5,Late Delivery,2834.02,Refund,14,Completed
2899,2026-05-30,4,Missing Parts,13069.59,Exchange,287,Approved
2900,2026-02-12,5,Defective Product,8146.95,Replacement,423,Approved
2901,2026-02-09,1,Quality Issue,5015.16,Refund,346,Completed
2902,2023-09-18,5,Customer Changed Mind,2047.84,Exchange,307,Completed
2903,2023-11-09,1,Customer Changed Mind,5138.87,Refund,121,Approved
2904,2024-05-06,1,Defective Product,2333.05,Refund,46,Approved
2905,2026-01-16,4,Customer Changed Mind,2866.56,Refund,111,Completed
2906,2026-05-27,3,Wrong Item,15560.61,Refund,373,Completed
2907,2025-12-03,5,Customer Changed Mind,2614.97,Refund,163,Pending
2908,2024-06-20,5,Customer Changed Mind,6790.71,Replacement,330,Completed
2909,2025-08-01,3,Customer Changed Mind,23769.59,Refund,182,Approved
2910,2024-06-07,4,Incorrect Size,15469.83,Refund,303,Completed
2911,2024-12-17,5,Late Delivery,1691.53,Refund,245,Pending
2912,2024-10-31,3,Customer Changed Mind,3418.44,Refund,439,Completed
2913,2023-08-11,4,Damaged Product,4237.18,Refund,415,Completed
2914,2024-06-12,4,Missing Parts,10518.86,Exchange,299,Completed
2915,2024-05-09,4,Wrong Item,13565.09,Exchange,71,Completed
2916,2024-01-17,3,Missing Parts,12853.17,Exchange,144,Completed
2917,2025-07-31,3,Defective Product,18375.62,Refund,444,Approved
2918,2024-07-29,5,Quality Issue,7343.21,Refund,315,Completed
2919,2026-07-03,1,Defective Product,20347.96,Refund,70,Completed
2920,2026-02-11,1,Damaged Product,22085.75,Replacement,191,Completed
2921,2026-07-16,5,Wrong Item,16254.03,Exchange,68,Completed
2922,2024-05-31,1,Customer Changed Mind,20022.94,Refund,3,Approved
2923,2025-03-26,4,Wrong Item,1037.97,Replacement,285,Completed
2924,2024-07-24,1,Wrong Item,7240.96,Refund,316,Rejected
2925,2025-11-22,5,Late Delivery,15575.06,Refund,494,Completed
2926,2024-11-29,2,Customer Changed Mind,10692.19,Replacement,369,Completed
2927,2024-09-30,4,Damaged Product,3912.68,Refund,264,Completed
2928,2025-03-01,2,Wrong Item,22997.18,Exchange,36,Completed
2929,2025-07-12,2,Customer Changed Mind,17747.63,Refund,69,Approved
2930,2025-10-24,1,Quality Issue,3332.13,Exchange,331,Pending
2931,2026-04-21,3,Damaged Product,15676.88,Replacement,454,Pending
2932,2025-01-27,2,Defective Product,10501.13,Refund,284,Completed
2933,2024-11-09,1,Customer Changed Mind,13406.33,Refund,362,Pending
2934,2024-08-28,4,Damaged Product,4588.14,Refund,238,Approved
2935,2025-01-27,3,Wrong Item,14138.62,Refund,80,Completed
2936,2025-09-22,1,Quality Issue,8270.77,Refund,398,Completed
2937,2025-08-29,4,Late Delivery,9683.84,Refund,53,Rejected
2938,2025-07-11,5,Late Delivery,21751.95,Exchange,331,Completed
2939,2023-12-19,1,Wrong Item,11537.74,Refund,368,Completed
2940,2025-07-17,5,Missing Parts,16453.82,Exchange,475,Pending
2941,2024-11-27,2,Quality Issue,4479.09,Refund,315,Approved
2942,2024-05-29,4,Missing Parts,22062.66,Replacement,410,Approved
2943,2025-02-13,5,Wrong Item,2069.0,Refund,74,Approved
2944,2024-11-16,2,Defective Product,8262.54,Exchange,405,Completed
2945,2025-04-22,5,Quality Issue,5239.03,Refund,214,Approved
2946,2023-09-28,4,Customer Changed Mind,18480.45,Refund,414,Rejected
2947,2025-12-08,2,Quality Issue,23559.08,Refund,130,Completed
2948,2024-06-26,4,Late Delivery,15358.08,Refund,229,Completed
2949,2024-03-01,5,Damaged Product,11082.14,Refund,36,Approved
2950,2023-08-13,3,Incorrect Size,6312.94,Refund,270,Completed
2951,2024-08-27,1,Late Delivery,5513.08,Replacement,71,Completed
2952,2025-11-24,5,Quality Issue,23655.95,Refund,15,Completed
2953,2026-01-11,1,Defective Product,3540.96,Replacement,372,Completed
2954,2026-01-03,5,Damaged Product,4873.32,Refund,390,Completed
2955,2025-04-27,5,Late Delivery,20308.65,Refund,258,Completed
2956,2024-10-19,5,Late Delivery,11071.57,Replacement,370,Completed
2957,2024-03-11,3,Defective Product,16750.23,Refund,274,Rejected
2958,2024-05-18,1,Incorrect Size,20007.56,Replacement,417,Completed
2959,2024-12-12,2,Missing Parts,629.96,Refund,199,Completed
2960,2024-07-10,5,Quality Issue,21408.6,Refund,35,Approved
2961,2025-02-28,2,Customer Changed Mind,23861.54,Refund,476,Completed
2962,2025-12-20,1,Quality Issue,19517.83,Refund,475,Completed
2963,2024-08-03,5,Late Delivery,18782.1,Refund,102,Completed
2964,2025-09-01,5,Quality Issue,4982.71,Refund,3,Completed
2965,2025-11-20,4,Late Delivery,2249.67,Refund,312,Completed
2966,2026-04-30,2,Quality Issue,10065.92,Replacement,60,Approved
2967,2026-06-16,1,Incorrect Size,21694.93,Exchange,210,Completed
2968,2024-12-24,2,Quality Issue,1526.89,Replacement,46,Approved
2969,2024-08-21,4,Damaged Product,10186.87,Refund,62,Completed
2970,2025-08-16,1,Late Delivery,11272.98,Replacement,474,Completed
2971,2026-04-10,4,Damaged Product,23323.58,Replacement,374,Approved
2972,2025-08-19,3,Defective Product,14382.72,Refund,275,Pending
2973,2025-07-03,2,Customer Changed Mind,11492.51,Replacement,398,Completed
2974,2024-04-05,2,Wrong Item,19156.13,Refund,146,Pending
2975,2025-01-16,5,Quality Issue,17139.43,Refund,173,Completed
2976,2024-04-06,5,Missing Parts,16690.1,Refund,147,Rejected
2977,2024-02-21,1,Quality Issue,21031.79,Replacement,188,Completed
2978,2025-11-14,3,Customer Changed Mind,18095.04,Refund,380,Completed
2979,2025-08-15,1,Wrong Item,20172.98,Replacement,306,Approved
2980,2024-04-29,5,Damaged Product,12514.64,Refund,497,Completed
2981,2025-11-07,2,Defective Product,7031.46,Refund,168,Completed
2982,2026-04-11,4,Incorrect Size,7812.24,Refund,14,Approved
2983,2023-10-18,1,Customer Changed Mind,22224.94,Refund,247,Completed
2984,2025-10-09,4,Quality Issue,3253.2,Refund,286,Completed
2985,2023-09-09,1,Quality Issue,4325.53,Refund,370,Completed
2986,2023-11-11,4,Quality Issue,10769.73,Refund,67,Approved
2987,2026-05-22,3,Incorrect Size,13369.97,Refund,164,Approved
2988,2023-10-02,2,Late Delivery,20728.64,Replacement,114,Completed
2989,2023-07-28,3,Damaged Product,1003.1,Refund,186,Completed
2990,2025-04-19,4,Quality Issue,23923.41,Replacement,232,Rejected
2991,2024-02-17,3,Defective Product,15648.08,Refund,399,Completed
2992,2026-03-24,3,Customer Changed Mind,7269.08,Exchange,129,Completed
2993,2024-07-12,1,Customer Changed Mind,3594.11,Refund,2,Approved
2994,2023-11-01,5,Damaged Product,1673.08,Replacement,63,Pending
2995,2024-03-09,1,Late Delivery,20191.2,Refund,118,Approved
2996,2023-08-02,4,Incorrect Size,7049.02,Refund,217,Completed
2997,2024-06-22,5,Damaged Product,525.6,Replacement,188,Completed
2998,2025-09-11,2,Customer Changed Mind,14900.13,Refund,176,Completed
2999,2025-06-26,4,Quality Issue,2293.99,Refund,53,Approved
3000,2025-02-17,4,Defective Product,17873.01,Exchange,417,Completed
3001,2023-10-20,3,Missing Parts,24255.24,Refund,103,Completed
3002,2026-03-04,2,Damaged Product,3032.31,Refund,223,Approved
3003,2026-04-04,5,Late Delivery,21513.23,Refund,361,Completed
3004,2026-05-19,3,Wrong Item,12505.12,Refund,171,Approved
3005,2026-03-02,2,Damaged Product,15252.67,Replacement,481,Completed
3006,2025-08-07,3,Customer Changed Mind,20990.6,Refund,77,Pending
3007,2026-05-08,5,Wrong Item,1789.05,Refund,438,Completed
3008,2025-08-14,1,Wrong Item,1628.01,Refund,52,Approved
3009,2023-08-12,3,Damaged Product,15745.57,Refund,60,Pending
3010,2023-07-29,5,Defective Product,12244.21,Exchange,20,Pending
3011,2025-10-22,3,Quality Issue,14722.0,Exchange,35,Completed
3012,2025-11-21,5,Customer Changed Mind,18980.72,Replacement,139,Completed
3013,2025-04-17,3,Missing Parts,6382.4,Refund,402,Approved
3014,2023-08-06,3,Quality Issue,15341.85,Replacement,153,Completed
3015,2023-08-13,5,Incorrect Size,20578.45,Refund,311,Completed
3016,2025-10-18,4,Quality Issue,16044.26,Refund,303,Completed
3017,2024-09-17,1,Defective Product,20378.9,Refund,150,Approved
3018,2025-10-28,4,Damaged Product,23895.21,Refund,488,Pending
3019,2024-10-06,4,Wrong Item,14361.24,Replacement,391,Approved
3020,2023-08-14,2,Late Delivery,5431.2,Refund,303,Completed
3021,2025-09-06,5,Damaged Product,14297.87,Replacement,414,Pending
3022,2026-07-07,3,Defective Product,4295.54,Exchange,339,Approved
3023,2026-05-31,2,Quality Issue,11788.26,Replacement,277,Completed
3024,2025-05-17,1,Damaged Product,2407.77,Refund,341,Completed
3025,2024-04-22,3,Incorrect Size,2557.94,Exchange,484,Completed
3026,2024-01-01,1,Late Delivery,6033.23,Replacement,293,Completed
3027,2023-12-15,5,Customer Changed Mind,22146.78,Refund,76,Completed
3028,2025-10-10,1,Missing Parts,24405.08,Replacement,276,Completed
3029,2024-03-06,5,Incorrect Size,24121.64,Refund,418,Completed
3030,2024-07-27,1,Incorrect Size,24268.6,Exchange,156,Completed
3031,2024-05-12,2,Defective Product,18994.25,Exchange,183,Completed
3032,2026-03-07,2,Defective Product,14362.97,Refund,225,Completed
3033,2025-10-13,5,Customer Changed Mind,4479.86,Refund,24,Completed
3034,2024-08-14,3,Damaged Product,11937.23,Replacement,432,Approved
3035,2025-01-19,5,Quality Issue,2311.18,Refund,332,Completed
3036,2024-09-06,2,Defective Product,12870.28,Replacement,139,Completed
3037,2025-03-26,5,Quality Issue,16826.23,Refund,238,Completed
3038,2023-11-18,4,Missing Parts,14549.18,Exchange,245,Completed
3039,2025-02-17,1,Quality Issue,6824.93,Refund,61,Approved
3040,2025-04-09,1,Defective Product,19794.89,Refund,23,Completed
3041,2025-07-01,5,Damaged Product,16129.7,Refund,458,Completed
3042,2025-12-12,5,Defective Product,14043.05,Refund,55,Completed
3043,2024-07-30,4,Customer Changed Mind,14609.64,Replacement,329,Rejected
3044,2026-07-06,3,Customer Changed Mind,16071.97,Exchange,360,Completed
3045,2024-07-03,5,Quality Issue,9532.6,Replacement,480,Completed
3046,2024-10-26,1,Quality Issue,6787.99,Refund,228,Pending
3047,2026-06-15,5,Defective Product,8582.84,Refund,478,Rejected
3048,2023-11-21,2,Defective Product,20672.89,Refund,65,Pending
3049,2026-04-29,5,Customer Changed Mind,24011.82,Refund,205,Completed
3050,2026-04-23,5,Damaged Product,5853.21,Refund,133,Rejected
3051,2023-09-06,2,Customer Changed Mind,24766.76,Refund,295,Pending
3052,2023-12-11,1,Damaged Product,15656.33,Refund,110,Completed
3053,2025-04-08,1,Customer Changed Mind,14745.15,Replacement,184,Completed
3054,2025-02-27,5,Damaged Product,16074.41,Replacement,105,Completed
3055,2025-02-23,1,Defective Product,5969.69,Refund,1,Approved
3056,2025-11-23,2,Wrong Item,1286.01,Refund,49,Completed
3057,2025-07-27,1,Defective Product,22768.24,Exchange,385,Approved
3058,2023-10-14,2,Quality Issue,6702.13,Refund,333,Pending
3059,2026-04-03,2,Wrong Item,17485.96,Replacement,214,Completed
3060,2023-08-02,1,Late Delivery,11857.15,Exchange,477,Completed
3061,2026-07-14,5,Wrong Item,3344.08,Refund,386,Completed
3062,2024-04-10,1,Missing Parts,13758.27,Replacement,444,Completed
3063,2023-11-24,5,Wrong Item,3807.41,Refund,212,Completed
3064,2025-09-02,1,Customer Changed Mind,19724.47,Replacement,471,Rejected
3065,2025-05-23,4,Quality Issue,23690.19,Replacement,276,Completed
3066,2026-04-15,2,Quality Issue,17532.24,Replacement,282,Completed
3067,2024-12-14,5,Wrong Item,9652.83,Exchange,47,Approved
3068,2025-12-14,5,Wrong Item,6678.23,Replacement,57,Approved
3069,2023-12-14,2,Late Delivery,18115.06,Refund,352,Completed
3070,2025-10-16,3,Incorrect Size,6310.63,Exchange,23,Rejected
3071,2023-09-23,1,Defective Product,11967.12,Replacement,117,Completed
3072,2024-07-09,5,Quality Issue,18867.12,Refund,216,Approved
3073,2024-06-11,4,Quality Issue,24401.43,Refund,297,Approved
3074,2026-06-28,3,Defective Product,15067.45,Refund,13,Completed
3075,2025-12-15,5,Damaged Product,7668.09,Refund,298,Approved
3076,2025-07-26,1,Defective Product,7474.27,Refund,443,Approved
3077,2024-09-12,5,Defective Product,15412.08,Refund,168,Completed
3078,2023-09-29,3,Customer Changed Mind,4213.37,Exchange,162,Completed
3079,2023-11-11,3,Defective Product,12352.73,Refund,15,Completed
3080,2026-06-16,3,Missing Parts,19246.53,Refund,260,Completed
3081,2024-09-26,1,Wrong Item,10743.76,Replacement,133,Completed
3082,2025-11-08,4,Customer Changed Mind,19625.32,Refund,215,Approved
3083,2025-12-10,3,Defective Product,1543.97,Refund,312,Approved
3084,2026-05-06,1,Incorrect Size,427.07,Refund,439,Approved
3085,2023-09-08,2,Damaged Product,3973.46,Replacement,232,Completed
3086,2024-04-22,4,Defective Product,17409.95,Refund,392,Approved
3087,2024-11-18,1,Damaged Product,9875.56,Refund,364,Completed
3088,2023-08-12,1,Missing Parts,9438.23,Refund,490,Approved
3089,2024-06-04,5,Missing Parts,16057.56,Refund,464,Completed
3090,2026-01-15,1,Quality Issue,2887.03,Exchange,247,Completed
3091,2024-02-27,5,Customer Changed Mind,3370.73,Refund,305,Completed
3092,2025-03-28,3,Customer Changed Mind,11213.39,Refund,411,Approved
3093,2023-11-15,2,Defective Product,24856.56,Refund,85,Completed
3094,2024-10-25,4,Late Delivery,2088.26,Exchange,28,Approved
3095,2024-03-27,3,Customer Changed Mind,5874.43,Refund,117,Completed
3096,2025-12-11,5,Customer Changed Mind,18291.51,Refund,237,Completed
3097,2024-07-26,2,Wrong Item,9338.7,Refund,159,Approved
3098,2025-12-15,5,Wrong Item,17428.96,Refund,130,Rejected
3099,2025-03-14,3,Late Delivery,1369.3,Refund,157,Completed
3100,2026-06-04,3,Defective Product,16374.73,Refund,101,Completed
3101,2025-11-04,1,Incorrect Size,2962.81,Refund,366,Completed
3102,2024-12-15,3,Quality Issue,19289.82,Replacement,252,Completed
3103,2025-03-06,5,Missing Parts,18389.31,Refund,462,Completed
3104,2024-02-21,2,Wrong Item,6223.83,Replacement,381,Approved
3105,2026-06-23,2,Customer Changed Mind,961.49,Refund,195,Completed
3106,2023-11-17,1,Defective Product,22463.93,Refund,278,Pending
3107,2025-09-03,1,Defective Product,15247.17,Refund,22,Approved
3108,2025-01-06,2,Quality Issue,1023.36,Replacement,118,Approved
3109,2023-10-10,5,Damaged Product,12675.42,Replacement,118,Approved
3110,2023-12-17,2,Damaged Product,22051.2,Exchange,442,Completed
3111,2025-05-27,1,Late Delivery,12964.61,Refund,243,Completed
3112,2024-07-13,5,Customer Changed Mind,22644.07,Refund,89,Approved
3113,2023-11-14,3,Missing Parts,22936.39,Refund,219,Pending
3114,2024-12-29,5,Quality Issue,5414.6,Refund,34,Completed
3115,2026-02-13,5,Late Delivery,5592.58,Refund,8,Completed
3116,2026-02-26,3,Quality Issue,6174.9,Refund,234,Completed
3117,2026-01-29,5,Customer Changed Mind,16594.55,Replacement,412,Completed
3118,2025-03-26,5,Quality Issue,10754.51,Refund,80,Completed
3119,2024-12-07,5,Missing Parts,1710.84,Refund,297,Completed
3120,2023-09-03,4,Customer Changed Mind,2795.42,Replacement,130,Rejected
3121,2026-03-30,1,Customer Changed Mind,20293.55,Exchange,277,Completed
3122,2024-09-15,4,Damaged Product,17819.72,Refund,105,Completed
3123,2025-06-17,2,Damaged Product,14891.34,Refund,291,Completed
3124,2025-08-19,2,Missing Parts,24399.49,Replacement,256,Pending
3125,2024-07-07,2,Quality Issue,23603.8,Exchange,265,Completed
3126,2025-01-21,1,Quality Issue,17849.93,Refund,75,Approved
3127,2025-11-24,1,Wrong Item,569.59,Exchange,9,Pending
3128,2025-02-21,5,Defective Product,9771.31,Refund,466,Pending
3129,2025-05-19,5,Quality Issue,16852.53,Replacement,247,Completed
3130,2024-05-02,1,Damaged Product,477.86,Refund,191,Rejected
3131,2026-06-08,1,Incorrect Size,7361.34,Refund,284,Approved
3132,2026-01-14,3,Quality Issue,16316.92,Refund,262,Completed
3133,2026-05-10,4,Customer Changed Mind,7053.82,Replacement,282,Completed
3134,2025-02-28,2,Defective Product,8008.57,Exchange,162,Completed
