StockQty,ReservedQty,AvailableQty,ReorderLevel,SafetyStock,InventoryValue,LastUpdated
4390,409,3981,493,271,8291919.8,2026-06-23
2860,770,2090,631,213,12388776.4,2026-06-26
3727,44,3683,418,558,6215927.87,2026-06-25
356,65,291,69,43,357395.52,2026-06-25
4619,1351,3268,756,273,13975154.02,2026-07-18
3200,143,3057,764,438,5099104.0,2026-07-16
917,133,784,158,101,1323982.94,2026-06-20
287,46,241,59,32,250651.45,2026-07-10
1426,339,1087,329,87,5511675.38,2026-07-13
1670,292,1378,249,206,3516786.2,2026-07-06
4466,705,3761,647,493,13621612.62,2026-07-09
1603,167,1436,256,112,5628790.23,2026-06-19
972,177,795,118,107,4396511.52,2026-07-14
4596,822,3774,699,279,12603656.76,2026-07-06
4821,367,4454,956,506,9309688.47,2026-07-15
4631,1321,3310,837,442,11980952.72,2026-06-24
4709,787,3922,935,594,4951607.68,2026-07-09
4937,1255,3682,864,442,13307584.76,2026-07-11
316,93,223,64,35,1171623.72,2026-06-20
4949,1348,3601,911,470,8793977.08,2026-07-02
1020,195,825,157,139,3282227.4,2026-07-10
2541,538,2003,497,268,12586081.2,2026-07-16
3151,766,2385,452,423,528895.35,2026-07-09
471,84,387,61,64,239927.4,2026-06-22
2380,142,2238,576,309,9596041.0,2026-06-22
2543,126,2417,633,128,2102984.71,2026-06-23
463,93,370,114,38,761301.64,2026-07-01
2696,651,2045,512,401,420953.44,2026-07-06
4415,457,3958,795,288,8446689.7,2026-07-12
1467,371,1096,260,135,6996489.75,2026-07-08
4464,369,4095,898,425,21684683.52,2026-07-13
182,27,155,40,23,41552.42,2026-06-30
1239,187,1052,124,180,3856585.74,2026-06-25
3911,343,3568,804,245,2018388.88,2026-06-24
4463,125,4338,1069,630,7423174.01,2026-06-20
3631,123,3508,748,512,10480155.3,2026-06-26
1995,185,1810,324,134,7361550.0,2026-06-23
3582,1004,2578,603,383,12520200.42,2026-07-16
2143,48,2095,255,299,6077226.55,2026-06-28
3954,438,3516,517,232,1954738.98,2026-06-28
1443,11,1432,360,108,6295606.98,2026-07-10
1435,91,1344,172,171,1791253.1,2026-07-15
600,125,475,97,72,2040378.0,2026-07-07
832,158,674,159,69,4152362.24,2026-07-16
4708,262,4446,1146,465,5888201.44,2026-07-01
2336,16,2320,543,298,3996125.12,2026-07-12
3286,250,3036,491,312,7265017.4,2026-06-22
1567,127,1440,356,113,3051842.19,2026-06-28
3567,284,3283,619,255,10445353.11,2026-07-17
4907,869,4038,875,664,5661058.69,2026-07-09
190,55,135,46,23,270229.4,2026-06-24
3205,433,2772,424,267,8120957.2,2026-07-16
739,44,695,91,103,3246523.07,2026-06-20
271,1,270,38,39,312034.82,2026-06-30
3920,112,3808,811,206,12306644.0,2026-06-28
1651,36,1615,238,98,3827678.4,2026-06-26
2059,254,1805,404,130,1733904.49,2026-07-03
4872,445,4427,693,523,2436633.36,2026-06-25
4891,526,4365,840,567,7015846.04,2026-07-07
4826,904,3922,841,660,2181062.44,2026-06-19
2807,161,2646,403,411,9605582.07,2026-07-07
4644,1177,3467,913,309,8233347.6,2026-06-21
3183,467,2716,682,197,3698677.83,2026-07-13
1139,112,1027,228,160,5282180.84,2026-06-19
181,37,144,18,16,102769.99,2026-06-24
2581,400,2181,417,278,11811456.11,2026-07-14
4994,20,4974,1218,291,8383427.8,2026-07-01
1908,226,1682,361,238,2215264.32,2026-07-17
1598,354,1244,193,187,2933991.92,2026-07-14
156,7,149,20,23,62303.28,2026-06-19
2575,667,1908,530,241,8241030.0,2026-07-03
2504,341,2163,557,347,10138846.24,2026-06-25
2072,53,2019,236,202,4880492.4,2026-07-04
4763,1213,3550,545,572,20914952.19,2026-06-30
1712,290,1422,380,228,6334793.76,2026-07-12
3176,642,2534,726,172,6194692.72,2026-06-29
3290,66,3224,403,221,11119081.4,2026-06-28
4088,637,3451,891,275,20398016.24,2026-07-12
4023,368,3655,618,356,17109094.86,2026-07-12
3606,900,2706,868,256,8773217.7,2026-07-12
2822,655,2167,383,421,5975669.66,2026-06-29
4550,1218,3332,952,589,1473426.5,2026-06-23
3692,426,3266,675,515,18399968.08,2026-06-27
887,8,879,218,122,3028076.08,2026-07-07
1723,111,1612,375,240,4393942.91,2026-07-15
1683,368,1315,295,231,7967187.36,2026-07-15
4902,761,4141,740,610,7559031.06,2026-06-22
289,42,247,54,26,733337.5,2026-06-26
3789,459,3330,745,276,7616609.91,2026-06-25
2648,397,2251,444,222,8275926.8,2026-07-13
4466,15,4451,829,347,14594084.12,2026-06-26
364,102,262,48,43,231642.32,2026-06-22
185,17,168,38,22,869335.35,2026-07-12
215,42,173,27,10,1011794.3,2026-07-13
846,230,616,171,42,236939.22,2026-06-22
4618,961,3657,634,432,6436198.96,2026-07-16
3478,293,3185,807,225,7364421.54,2026-06-26
3782,718,3064,511,193,6952488.42,2026-06-30
2054,341,1713,339,122,3856713.64,2026-07-09
4124,322,3802,652,502,10329424.04,2026-07-06
1566,128,1438,359,196,7775440.56,2026-06-29
1271,332,939,210,87,3991270.46,2026-07-01
4810,646,4164,1110,695,21237400.6,2026-07-08
2584,438,2146,424,174,7475434.48,2026-06-21
2478,433,2045,595,333,4715485.32,2026-07-09
1780,112,1668,380,96,7079344.8,2026-06-21
1563,329,1234,299,219,4035103.32,2026-07-04
2164,547,1617,509,231,6085860.48,2026-07-08
2531,107,2424,608,349,11571200.49,2026-06-20
1085,220,865,165,142,3843493.15,2026-06-28
1144,265,879,255,74,5019620.32,2026-07-07
4163,21,4142,958,290,17938283.74,2026-07-07
847,79,768,133,126,3700415.95,2026-07-10
362,84,278,45,40,285107.58,2026-07-18
144,41,103,18,19,687453.12,2026-06-29
4282,1277,3005,459,362,3641541.26,2026-06-25
3445,92,3353,833,450,3126337.5,2026-07-12
2638,242,2396,396,324,6597426.96,2026-07-18
53,14,39,13,7,89003.96,2026-07-13
352,96,256,62,21,685160.96,2026-07-08
2091,120,1971,286,135,4858793.97,2026-06-26
4372,1093,3279,984,585,11478642.28,2026-06-30
757,111,646,157,60,1507951.57,2026-07-18
3347,626,2721,594,410,4616416.69,2026-07-14
1196,82,1114,179,171,5511670.32,2026-07-02
1914,542,1372,338,172,9312069.36,2026-07-13
3324,70,3254,378,401,9510562.32,2026-06-22
2646,309,2337,568,320,12221503.56,2026-07-10
3804,137,3667,465,415,14873373.72,2026-07-18
2462,630,1832,377,287,8667101.7,2026-06-20
632,93,539,87,80,3153414.56,2026-07-09
2160,342,1818,252,283,7217748.0,2026-06-22
4487,447,4040,523,648,5315928.38,2026-07-16
825,214,611,169,108,489513.75,2026-06-23
3138,822,2316,555,176,4843659.9,2026-06-26
4827,212,4615,850,442,20195347.41,2026-06-20
141,3,138,29,9,308453.01,2026-07-06
3870,779,3091,911,542,16988022.9,2026-07-02
629,107,522,99,38,2026619.13,2026-07-08
3530,589,2941,387,202,6056632.8,2026-07-02
2408,301,2107,417,146,8740317.6,2026-07-11
1150,257,893,158,118,4505815.0,2026-07-05
1197,318,879,185,160,1007000.19,2026-07-03
4435,1271,3164,1000,259,2639845.05,2026-07-14
3513,885,2628,641,480,8447746.23,2026-07-18
2260,537,1723,352,316,1845877.6,2026-07-04
4973,658,4315,1004,401,17460501.38,2026-07-03
3046,636,2410,359,264,3260103.34,2026-07-11
4140,720,3420,1008,503,16025443.2,2026-07-13
1881,261,1620,375,235,1835479.8,2026-07-12
1747,90,1657,431,212,1054052.45,2026-07-07
4891,517,4374,881,625,10875921.06,2026-07-17
2872,442,2430,574,212,10811328.08,2026-07-16
1538,158,1380,318,192,3171771.26,2026-07-18
312,60,252,39,36,739645.92,2026-07-18
4723,906,3817,837,667,15022682.25,2026-07-16
1604,47,1557,242,151,3401217.84,2026-06-25
3516,1021,2495,783,252,1984676.52,2026-07-11
3604,25,3579,803,255,11170129.48,2026-07-05
4884,564,4320,760,482,15416199.48,2026-06-23
1550,403,1147,282,111,2466437.5,2026-07-12
2691,682,2009,518,333,8120227.05,2026-07-05
4836,1094,3742,994,401,1853638.8,2026-07-14
2386,541,1845,541,338,3067155.28,2026-07-14
1707,227,1480,373,138,5298801.12,2026-07-18
3585,61,3524,426,338,16891731.3,2026-06-22
4085,232,3853,781,554,15170423.65,2026-07-01
4748,1406,3342,943,490,15709470.2,2026-07-02
666,147,519,99,67,1115616.6,2026-07-02
3030,713,2317,618,352,1329564.0,2026-07-03
366,78,288,90,47,840266.46,2026-07-17
2580,86,2494,518,273,1445832.0,2026-07-13
1216,194,1022,185,165,234505.6,2026-06-30
2073,370,1703,276,256,2371740.03,2026-07-04
1477,69,1408,265,176,4365450.74,2026-07-04
4028,390,3638,462,367,15863311.28,2026-06-30
1529,61,1468,282,186,2188228.35,2026-07-16
1862,132,1730,408,116,7714936.32,2026-06-28
676,119,557,99,61,2172846.52,2026-07-05
2326,353,1973,561,157,2028806.98,2026-07-03
4912,204,4708,1020,655,507606.08,2026-06-28
2622,270,2352,513,157,853120.14,2026-07-05
3457,992,2465,587,174,10871711.88,2026-07-14
4658,854,3804,1133,298,806951.92,2026-07-08
2878,754,2124,496,269,3456938.48,2026-07-02
3253,877,2376,457,186,12586540.13,2026-07-01
3756,835,2921,525,465,16364553.96,2026-07-18
3681,174,3507,531,469,10200419.1,2026-07-09
3410,501,2909,466,180,12526669.1,2026-06-28
3375,771,2604,616,401,15334751.25,2026-07-18
3112,306,2806,334,380,7748102.0,2026-06-25
2117,551,1566,482,289,8011341.93,2026-07-03
651,106,545,129,51,3034382.61,2026-06-28
2334,221,2113,316,330,6111485.64,2026-07-06
1155,236,919,239,84,704446.05,2026-07-15
3779,949,2830,680,535,16585690.89,2026-07-15
1428,347,1081,265,208,4344218.76,2026-07-04
2219,193,2026,465,249,7589357.23,2026-06-28
3903,327,3576,666,265,9106089.3,2026-07-11
4155,165,3990,694,219,14472571.35,2026-07-17
2734,58,2676,643,305,7526155.2,2026-07-14
4733,1307,3426,851,345,2754889.98,2026-06-27
2489,451,2038,272,219,7651086.44,2026-06-24
2208,563,1645,504,330,10031871.36,2026-07-03
2821,195,2626,641,279,642369.91,2026-06-30
1821,184,1637,333,179,3480950.76,2026-06-28
4498,1047,3451,1036,344,3421448.68,2026-07-18
4347,133,4214,1086,462,2091993.75,2026-07-05
339,70,269,44,25,1587414.96,2026-06-27
4518,245,4273,1030,362,1480864.86,2026-07-13
1712,263,1449,416,202,3125256.0,2026-07-07
2080,216,1864,404,217,8121505.6,2026-06-30
1946,365,1581,457,238,8285464.74,2026-07-08
2844,280,2564,581,158,9611582.4,2026-07-12
3409,499,2910,436,277,8666496.16,2026-07-02
1203,118,1085,296,148,683039.34,2026-07-16
861,208,653,213,93,2905005.39,2026-07-11
3752,645,3107,908,314,16682630.16,2026-07-15
2967,386,2581,490,274,7762829.13,2026-07-05
1412,261,1151,183,116,3191727.16,2026-06-26
3319,954,2365,678,488,9702399.51,2026-07-01
3917,1022,2895,857,443,4775136.36,2026-07-18
4412,639,3773,625,516,17369646.92,2026-06-22
2615,61,2554,491,354,635445.0,2026-07-01
1196,108,1088,229,128,588384.16,2026-06-25
487,66,421,102,38,957763.42,2026-07-07
2052,144,1908,214,124,9105832.08,2026-07-15
2871,833,2038,440,335,1156352.67,2026-07-08
645,65,580,157,43,2375277.0,2026-06-19
1540,274,1266,321,183,5236046.2,2026-06-22
1600,53,1547,329,231,2140448.0,2026-06-28
1038,295,743,168,155,3001812.96,2026-07-01
1271,330,941,233,144,4336944.33,2026-07-13
1017,272,745,185,139,4786256.25,2026-07-11
4178,113,4065,598,211,3955020.14,2026-07-15
1791,94,1697,344,250,7007377.05,2026-07-17
1413,51,1362,311,209,162155.88,2026-07-02
3415,143,3272,500,328,15797550.95,2026-07-13
1314,31,1283,159,141,4900300.2,2026-07-16
2708,751,1957,638,377,10643550.28,2026-07-09
148,39,109,30,8,307646.12,2026-06-28
3907,298,3609,884,291,10246029.36,2026-07-01
897,213,684,175,114,1406504.97,2026-06-21
3010,428,2582,400,243,10327430.4,2026-07-09
2884,295,2589,668,147,10677981.16,2026-07-12
1903,442,1461,190,197,3177324.92,2026-07-17
4199,205,3994,747,342,13216772.4,2026-06-24
4976,1066,3910,870,598,4131921.12,2026-07-12
3738,967,2771,559,510,15856708.14,2026-07-10
3627,266,3361,514,477,3516920.55,2026-07-07
2369,422,1947,482,145,6443419.41,2026-07-04
2279,426,1853,265,281,5078956.61,2026-06-24
1199,231,968,195,90,210304.6,2026-06-25
3687,807,2880,761,412,15665362.47,2026-06-27
2115,5,2110,217,130,6750678.15,2026-06-24
2506,475,2031,592,348,8155927.36,2026-07-06
3209,599,2610,626,347,3195425.93,2026-06-21
4734,769,3965,497,463,22750420.5,2026-06-20
1244,140,1104,137,132,6168809.4,2026-06-22
3938,783,3155,760,554,3209548.76,2026-07-02
287,86,201,50,26,261732.52,2026-06-24
2489,464,2025,311,260,854125.24,2026-07-15
4274,1081,3193,499,625,13517678.98,2026-07-14
2433,646,1787,365,237,1365083.31,2026-07-02
2397,324,2073,568,252,2339495.97,2026-06-25
541,151,390,105,74,122920.61,2026-06-23
264,58,206,46,14,613905.6,2026-07-09
4784,929,3855,822,637,20840395.68,2026-06-28
1237,82,1155,141,119,3162773.97,2026-06-20
3431,838,2593,848,398,14227808.04,2026-07-16
4153,143,4010,938,503,20345380.88,2026-06-21
142,40,102,16,13,149683.62,2026-06-19
3579,1028,2551,635,242,15593166.15,2026-06-24
3526,494,3032,568,399,1608032.3,2026-07-05
4853,193,4660,728,404,8426700.67,2026-07-02
4932,1479,3453,938,432,11410379.28,2026-07-02
3862,296,3566,949,445,16026141.4,2026-07-09
970,258,712,162,134,597869.2,2026-06-30
2542,475,2067,448,174,10285567.5,2026-06-30
1993,521,1472,217,139,3977011.57,2026-06-29
4050,118,3932,701,410,1599466.5,2026-07-18
3538,946,2592,848,220,15565254.1,2026-07-16
3384,902,2482,729,311,1386086.4,2026-07-01
1063,134,929,213,59,1397983.19,2026-07-15
4768,1185,3583,565,315,14069462.08,2026-07-06
1870,439,1431,289,130,1455364.9,2026-06-30
291,84,207,39,33,659766.84,2026-06-26
4233,9,4224,497,319,16186568.7,2026-06-20
4029,309,3720,445,490,8856708.96,2026-07-15
2052,551,1501,421,201,5006736.36,2026-07-17
603,159,444,115,53,656389.62,2026-07-04
3227,468,2759,334,285,14100957.36,2026-06-29
1467,246,1221,223,94,2229429.24,2026-06-27
4510,485,4025,1082,451,15274648.4,2026-07-07
57,10,47,8,2,158152.77,2026-06-28
1622,108,1514,373,177,6196088.66,2026-07-15
352,13,339,53,44,1730277.12,2026-07-18
4062,229,3833,764,241,1869373.02,2026-06-19
4472,1148,3324,975,507,19991807.68,2026-06-26
1557,449,1108,279,90,1934011.98,2026-06-23
1440,151,1289,328,201,4434984.0,2026-07-16
1988,385,1603,217,177,8834433.44,2026-07-18
3729,548,3181,724,375,8475233.91,2026-07-02
3286,446,2840,725,290,9430918.58,2026-07-12
2534,18,2516,527,147,7289405.76,2026-06-25
1117,254,863,195,119,4403392.72,2026-06-23
2295,533,1762,309,239,5121315.45,2026-06-30
4906,621,4285,952,554,4761861.72,2026-07-08
1449,237,1212,315,85,668409.21,2026-06-29
4890,308,4582,750,578,9330902.4,2026-06-30
2958,626,2332,456,394,12372870.3,2026-07-11
3186,210,2976,443,401,2050191.0,2026-07-18
634,153,481,88,71,402907.0,2026-06-27
3849,62,3787,949,425,17520224.61,2026-06-27
3460,641,2819,400,443,13983936.0,2026-06-29
949,239,710,106,73,3816090.33,2026-07-02
3649,809,2840,433,293,6091604.11,2026-06-24
2408,156,2252,522,146,5222109.2,2026-06-19
2304,337,1967,353,320,8118420.48,2026-06-30
4505,530,3975,772,400,6859087.75,2026-07-03
3854,273,3581,670,331,12393770.28,2026-07-10
3637,708,2929,570,498,15237647.94,2026-07-17
4593,916,3677,1104,560,13476137.58,2026-07-18
1138,338,800,121,67,1647414.32,2026-07-07
4293,303,3990,1055,299,4440765.06,2026-07-10
4008,368,3640,775,546,11562438.72,2026-06-29
4969,780,4189,1042,458,24139749.83,2026-06-30
2685,8,2677,462,347,473902.5,2026-06-23
751,102,649,119,80,1993266.65,2026-06-22
3316,362,2954,379,206,5849457.16,2026-07-08
288,30,258,48,25,541828.8,2026-07-10
893,28,865,102,97,1812280.99,2026-07-10
293,45,248,56,41,1006601.5,2026-06-26
4011,983,3028,591,527,2284384.83,2026-07-07
3624,36,3588,403,456,14435732.88,2026-07-18
1801,35,1766,192,198,8792067.77,2026-07-07
4986,479,4507,1003,520,3653740.8,2026-06-20
2047,432,1615,503,281,9733976.28,2026-07-15
159,38,121,36,22,529376.19,2026-07-02
3760,345,3415,442,483,2040702.4,2026-06-28
3190,202,2988,661,162,11025278.0,2026-07-12
952,221,731,179,58,2022057.52,2026-07-10
393,3,390,56,49,377755.53,2026-07-14
2725,203,2522,441,377,12136577.75,2026-07-05
311,2,309,70,28,524081.65,2026-07-04
3736,164,3572,869,216,16826010.0,2026-06-20
131,3,128,24,11,616771.58,2026-07-13
3038,14,3024,637,206,11424915.46,2026-07-13
3745,1083,2662,386,216,12282439.05,2026-07-18
1583,301,1282,313,146,1211644.03,2026-07-07
1123,181,942,200,140,1528077.33,2026-07-10
1704,201,1503,301,240,1528573.2,2026-07-18
1775,178,1597,219,132,6038248.25,2026-06-28
1681,407,1274,169,120,2838687.89,2026-07-07
1711,252,1459,179,140,3472457.39,2026-06-26
648,61,587,81,49,3182127.12,2026-06-22
3511,30,3481,612,507,11884699.89,2026-07-18
4011,539,3472,706,454,18077015.46,2026-07-07
1933,12,1921,455,122,1254555.66,2026-06-27
301,56,245,70,38,843871.56,2026-07-08
4624,999,3625,891,653,8948503.52,2026-06-29
4372,624,3748,784,323,21582465.44,2026-06-29
1672,148,1524,330,249,1665913.92,2026-07-04
2035,359,1676,438,232,3095235.0,2026-07-06
3782,80,3702,449,536,1565974.92,2026-07-08
425,50,375,67,46,1846365.75,2026-07-02
1726,401,1325,280,209,6113975.28,2026-07-01
2722,24,2698,487,147,4351525.3,2026-07-03
1857,249,1608,376,116,8350576.17,2026-06-30
972,202,770,157,141,3225455.64,2026-07-07
3970,1139,2831,691,379,13570095.2,2026-07-18
3744,481,3263,796,273,6695769.6,2026-07-11
2025,13,2012,327,169,6738147.0,2026-06-20
1079,221,858,107,74,2406633.97,2026-07-16
1985,191,1794,263,201,8834818.15,2026-06-30
1119,230,889,145,136,2922749.67,2026-06-22
263,16,247,37,32,406863.63,2026-07-10
165,1,164,34,23,278018.4,2026-06-20
621,0,621,85,67,759818.34,2026-07-07
2216,11,2205,515,309,8782296.08,2026-07-16
3432,720,2712,771,410,14677016.64,2026-07-05
4617,1163,3454,827,553,8911594.89,2026-07-06
2957,620,2337,640,415,9798581.33,2026-07-07
3668,131,3537,581,202,4217943.24,2026-06-19
4909,297,4612,1064,394,7491134.0,2026-07-12
1415,54,1361,195,209,2118750.25,2026-07-10
1720,222,1498,237,109,6646974.4,2026-07-10
1936,38,1898,224,261,578960.8,2026-07-09
1406,318,1088,224,166,80465.38,2026-06-23
286,16,270,66,20,980545.28,2026-07-10
4812,692,4120,996,491,15540594.6,2026-07-01
266,21,245,27,37,609778.4,2026-07-05
1304,25,1279,135,109,2166778.56,2026-06-30
3268,608,2660,434,205,8436799.52,2026-07-02
3591,14,3577,804,261,4140099.81,2026-07-06
1009,136,873,161,117,2447137.79,2026-07-01
2521,236,2285,504,343,3190754.07,2026-07-12
2921,233,2688,472,360,2055945.85,2026-06-26
4047,847,3200,645,209,903128.52,2026-06-27
4856,1003,3853,876,633,5755622.56,2026-06-29
1577,166,1411,192,195,5206512.81,2026-07-17
3653,790,2863,862,314,10116033.72,2026-07-14
776,59,717,151,50,1092305.36,2026-07-18
114,14,100,26,10,443382.48,2026-07-14
2590,64,2526,417,256,1026054.4,2026-06-28
2485,29,2456,300,184,7373119.25,2026-06-20
4645,965,3680,1038,390,3951501.5,2026-07-07
3064,246,2818,669,256,11082488.0,2026-07-06
3834,211,3623,909,491,5042400.12,2026-06-21
1585,274,1311,384,151,172558.95,2026-06-30
4447,1285,3162,989,612,17318930.44,2026-06-23
4198,751,3447,840,553,4817750.74,2026-06-26
116,11,105,28,17,198521.24,2026-06-23
615,38,577,67,33,2540811.0,2026-07-18
792,103,689,113,109,3526649.28,2026-07-15
2996,726,2270,346,337,5369341.32,2026-06-21
3370,267,3103,613,412,13971278.6,2026-07-01
1592,445,1147,372,113,7418831.44,2026-06-22
4291,948,3343,444,336,13246703.19,2026-07-14
384,92,292,80,54,1504968.96,2026-07-01
4561,1121,3440,985,371,3945538.66,2026-07-10
1948,371,1577,329,99,1401079.52,2026-06-26
616,105,511,134,64,2147566.96,2026-07-03
3536,142,3394,585,351,11165768.64,2026-06-25
1721,393,1328,246,122,2388920.1,2026-07-10
2402,443,1959,334,229,4086090.24,2026-07-02
3421,249,3172,715,511,8486337.86,2026-06-28
3741,262,3479,608,360,12395167.53,2026-06-30
738,122,616,89,95,1061782.74,2026-07-08
4551,607,3944,921,531,15594092.52,2026-07-04
3877,87,3790,748,489,11685084.15,2026-06-27
2329,386,1943,282,231,2695491.44,2026-07-14
1905,411,1494,218,202,6756139.65,2026-06-22
2400,297,2103,495,307,8209296.0,2026-06-30
3508,1002,2506,664,177,10745249.56,2026-06-23
569,40,529,105,29,460753.44,2026-06-21
4205,932,3273,475,221,15316964.8,2026-07-16
3715,133,3582,481,198,8073809.5,2026-06-27
2477,520,1957,274,351,9490377.8,2026-07-02
1642,74,1568,406,173,5553999.32,2026-07-15
4214,812,3402,997,528,17032018.78,2026-07-11
4227,32,4195,485,607,11559830.52,2026-07-09
858,145,713,161,111,2742794.34,2026-06-27
2596,396,2200,610,297,3498421.52,2026-06-30
607,46,561,95,75,554664.46,2026-06-19
1233,306,927,228,183,422512.11,2026-06-28
724,63,661,172,107,685577.32,2026-07-18
1031,242,789,143,145,3998393.27,2026-06-22
2612,147,2465,613,169,7350324.72,2026-06-22
3577,908,2669,886,251,3930550.68,2026-06-23
4805,832,3973,974,405,10467260.05,2026-07-02
3770,843,2927,756,487,5613831.6,2026-06-27
4609,813,3796,689,460,12938661.34,2026-07-14
4386,715,3671,780,520,15933066.06,2026-06-25
950,41,909,228,126,4306350.0,2026-07-11
1122,144,978,244,70,3000564.6,2026-07-15
3684,37,3647,811,285,4153267.92,2026-07-06
4451,933,3518,712,449,3588173.65,2026-06-27
3423,906,2517,558,255,14307215.79,2026-06-26
4300,224,4076,669,428,1611898.0,2026-07-14
1870,408,1462,344,105,4565717.2,2026-06-28
3259,136,3123,348,484,13469447.0,2026-06-30
4462,316,4146,475,469,7013817.8,2026-06-19
4860,659,4201,1213,558,10074196.8,2026-07-04
2332,91,2241,561,178,10753365.04,2026-06-27
1221,143,1078,209,137,5626026.12,2026-07-02
939,66,873,154,132,3852585.54,2026-07-13
2389,676,1713,587,140,3307331.6,2026-06-20
720,207,513,116,102,564148.8,2026-07-13
2140,350,1790,274,171,2428044.0,2026-07-13
1834,151,1683,359,106,605550.12,2026-06-21
3181,688,2493,627,460,2157958.59,2026-07-08
342,44,298,38,20,344308.5,2026-06-25
663,92,571,141,71,2500829.37,2026-06-27
1171,278,893,165,94,3419683.01,2026-06-21
1297,264,1033,192,154,5404145.05,2026-07-11
1159,226,933,130,110,120014.45,2026-06-26
4001,152,3849,681,507,16683409.81,2026-06-25
3294,298,2996,402,282,6616064.88,2026-06-30
925,252,673,103,76,3621375.0,2026-07-18
1128,159,969,156,79,1322173.92,2026-07-06
619,117,502,144,59,1830283.96,2026-07-16
1294,353,941,320,84,6203940.66,2026-07-02
